11-09 22:13:12.785 I/notification_cancel(  573): [10025,1225,com.google.android.apps.fitness,10436,NULL,0,0,64,8,NULL]
11-09 22:13:12.786 I/notification_cancel(  573): [10025,1225,com.google.android.apps.fitness,10436,NULL,0,0,64,8,NULL]
11-09 22:13:13.316 I/notification_enqueue(  573): [10025,1225,com.google.android.apps.fitness,1,NULL,0,Notification(pri=-1 contentView=null vibrate=null sound=null defaults=0x0 flags=0x0 color=0x00000000 vis=PRIVATE),1]
11-09 22:13:13.811 I/notification_cancel(  573): [10004,735,com.google.android.wearable.app,0,media_controls,0,0,64,8,NULL]
11-09 22:13:14.080 I/notification_cancel(  573): [10032,1404,com.ustwo.watchfaces.bits,10436,NULL,0,0,64,8,NULL]
11-09 22:13:14.115 I/notification_cancel(  573): [10012,1385,com.lge.lifetracker,105,NULL,0,0,64,8,NULL]
11-09 22:13:14.115 I/notification_cancel(  573): [10012,1385,com.lge.lifetracker,100,NULL,0,0,64,8,NULL]
11-09 22:19:01.406 I/aggregation(  970): 1447103941406
11-09 22:19:01.659 I/netstats_mobile_sample(  573): [0,0,0,0,0,0,0,0,0,0,0,0,1447103941258]
11-09 22:19:01.659 I/netstats_wifi_sample(  573): [30320,127,31542,119,29186,99,29566,113,27110,93,29566,113,1447103941258]
11-09 22:28:33.186 I/power_screen_state(  573): [1,0,0,0]
11-09 22:28:33.186 I/screen_toggled(  573): 1
11-09 22:28:33.187 I/power_screen_broadcast_send(  573): 1
11-09 22:28:33.252 I/force_gc(  573): Binder
11-09 22:28:33.763 I/power_screen_broadcast_done(  573): [1,576,1]
11-09 22:28:38.215 I/power_sleep_requested(  573): 0
11-09 22:28:38.221 I/power_screen_state(  573): [0,3,0,0]
11-09 22:28:38.221 I/screen_toggled(  573): 0
11-09 22:28:38.221 I/power_screen_broadcast_send(  573): 1
11-09 22:28:38.491 I/power_screen_broadcast_done(  573): [0,270,1]
11-09 22:29:00.226 I/battery_level(  573): [85,4113,327]
11-09 22:29:46.926 I/power_screen_state(  573): [1,0,0,0]
11-09 22:29:46.926 I/screen_toggled(  573): 1
11-09 22:29:46.926 I/power_screen_broadcast_send(  573): 1
11-09 22:29:47.026 I/power_screen_broadcast_done(  573): [1,100,1]
11-09 22:29:51.920 I/power_sleep_requested(  573): 0
11-09 22:29:51.921 I/power_screen_state(  573): [0,3,0,0]
11-09 22:29:51.921 I/screen_toggled(  573): 0
11-09 22:29:51.925 I/power_screen_broadcast_send(  573): 1
11-09 22:29:52.109 I/power_screen_broadcast_done(  573): [0,183,1]
11-09 22:30:48.193 I/power_screen_state(  573): [1,0,0,0]
11-09 22:30:48.193 I/screen_toggled(  573): 1
11-09 22:30:48.193 I/power_screen_broadcast_send(  573): 1
11-09 22:30:48.281 I/power_screen_broadcast_done(  573): [1,87,1]
11-09 22:30:55.093 I/power_sleep_requested(  573): 0
11-09 22:30:55.095 I/power_screen_state(  573): [0,3,0,0]
11-09 22:30:55.095 I/screen_toggled(  573): 0
11-09 22:30:55.095 I/power_screen_broadcast_send(  573): 1
11-09 22:30:55.283 I/power_screen_broadcast_done(  573): [0,188,1]
11-09 22:31:01.826 I/force_gc(  774): Binder
11-09 22:31:02.024 I/notification_cancel(  573): [10025,1225,com.google.android.apps.fitness,10436,NULL,0,0,64,8,NULL]
11-09 22:31:02.025 I/notification_cancel(  573): [10025,1225,com.google.android.apps.fitness,10436,NULL,0,0,64,8,NULL]
11-09 22:31:02.026 I/notification_cancel(  573): [10025,1225,com.google.android.apps.fitness,10436,NULL,0,0,64,8,NULL]
11-09 22:31:02.026 I/notification_cancel(  573): [10025,1225,com.google.android.apps.fitness,10436,NULL,0,0,64,8,NULL]
11-09 22:31:02.377 I/notification_enqueue(  573): [10025,1225,com.google.android.apps.fitness,1,NULL,0,Notification(pri=-1 contentView=null vibrate=null sound=null defaults=0x0 flags=0x0 color=0x00000000 vis=PRIVATE),1]
11-09 22:33:24.150 I/power_screen_state(  573): [1,0,0,0]
11-09 22:33:24.150 I/screen_toggled(  573): 1
11-09 22:33:24.159 I/power_screen_broadcast_send(  573): 1
11-09 22:33:24.251 I/power_screen_broadcast_done(  573): [1,93,1]
11-09 22:33:29.145 I/power_sleep_requested(  573): 0
11-09 22:33:29.145 I/power_screen_state(  573): [0,3,0,0]
11-09 22:33:29.145 I/screen_toggled(  573): 0
11-09 22:33:29.145 I/power_screen_broadcast_send(  573): 1
11-09 22:33:29.314 I/power_screen_broadcast_done(  573): [0,168,1]
11-09 22:33:33.038 I/power_screen_state(  573): [1,0,0,0]
11-09 22:33:33.038 I/screen_toggled(  573): 1
11-09 22:33:33.038 I/power_screen_broadcast_send(  573): 1
11-09 22:33:33.388 I/power_sleep_requested(  573): 0
11-09 22:33:33.388 I/power_screen_state(  573): [0,2,0,0]
11-09 22:33:33.388 I/screen_toggled(  573): 0
11-09 22:33:33.549 I/power_screen_broadcast_done(  573): [1,512,1]
11-09 22:33:33.550 I/power_screen_broadcast_send(  573): 1
11-09 22:33:33.665 I/power_screen_broadcast_done(  573): [0,115,1]
11-09 22:33:59.769 I/power_screen_state(  573): [1,0,0,0]
11-09 22:33:59.769 I/screen_toggled(  573): 1
11-09 22:33:59.769 I/power_screen_broadcast_send(  573): 1
11-09 22:34:00.034 I/power_screen_broadcast_done(  573): [1,265,1]
11-09 22:34:13.314 I/power_sleep_requested(  573): 0
11-09 22:34:13.315 I/power_screen_state(  573): [0,3,0,0]
11-09 22:34:13.315 I/screen_toggled(  573): 0
11-09 22:34:13.317 I/power_screen_broadcast_send(  573): 1
11-09 22:34:13.564 I/power_screen_broadcast_done(  573): [0,247,1]
11-09 22:34:25.157 I/power_screen_state(  573): [1,0,0,0]
11-09 22:34:25.157 I/screen_toggled(  573): 1
11-09 22:34:25.157 I/power_screen_broadcast_send(  573): 1
11-09 22:34:25.248 I/power_screen_broadcast_done(  573): [1,91,1]
11-09 22:34:30.153 I/power_sleep_requested(  573): 0
11-09 22:34:30.156 I/power_screen_state(  573): [0,3,0,0]
11-09 22:34:30.156 I/screen_toggled(  573): 0
11-09 22:34:30.156 I/power_screen_broadcast_send(  573): 1
11-09 22:34:30.316 I/power_screen_broadcast_done(  573): [0,160,1]
11-09 22:34:51.315 I/power_screen_state(  573): [1,0,0,0]
11-09 22:34:51.315 I/screen_toggled(  573): 1
11-09 22:34:51.316 I/power_screen_broadcast_send(  573): 1
11-09 22:34:51.432 I/power_screen_broadcast_done(  573): [1,116,1]
11-09 22:34:53.735 I/power_sleep_requested(  573): 0
11-09 22:34:53.736 I/power_screen_state(  573): [0,2,0,0]
11-09 22:34:53.736 I/screen_toggled(  573): 0
11-09 22:34:53.737 I/power_screen_broadcast_send(  573): 1
11-09 22:34:53.984 I/power_screen_broadcast_done(  573): [0,247,1]
11-09 22:34:54.522 I/power_screen_state(  573): [1,0,0,0]
11-09 22:34:54.522 I/screen_toggled(  573): 1
11-09 22:34:54.522 I/power_screen_broadcast_send(  573): 1
11-09 22:34:54.619 I/power_screen_broadcast_done(  573): [1,96,1]
11-09 22:34:56.657 I/power_sleep_requested(  573): 0
11-09 22:34:56.658 I/power_screen_state(  573): [0,2,0,0]
11-09 22:34:56.658 I/screen_toggled(  573): 0
11-09 22:34:56.659 I/power_screen_broadcast_send(  573): 1
11-09 22:34:56.971 I/power_screen_broadcast_done(  573): [0,313,1]
11-09 22:49:01.834 I/aggregation(  970): 1447105741834
11-09 22:49:02.114 I/notification_cancel(  573): [10025,1225,com.google.android.apps.fitness,10436,NULL,0,0,64,8,NULL]
11-09 22:49:02.115 I/notification_cancel(  573): [10025,1225,com.google.android.apps.fitness,10436,NULL,0,0,64,8,NULL]
11-09 22:49:02.116 I/notification_cancel(  573): [10025,1225,com.google.android.apps.fitness,10436,NULL,0,0,64,8,NULL]
11-09 22:49:02.117 I/notification_cancel(  573): [10025,1225,com.google.android.apps.fitness,10436,NULL,0,0,64,8,NULL]
11-09 22:49:02.421 I/notification_enqueue(  573): [10025,1225,com.google.android.apps.fitness,1,NULL,0,Notification(pri=-1 contentView=null vibrate=null sound=null defaults=0x0 flags=0x0 color=0x00000000 vis=PRIVATE),1]
11-09 22:49:02.612 I/netstats_mobile_sample(  573): [0,0,0,0,0,0,0,0,0,0,0,0,1447105742211]
11-09 22:49:02.613 I/netstats_wifi_sample(  573): [30320,127,31542,119,29186,99,29566,113,27110,93,29566,113,1447105742211]
11-09 22:53:11.326 I/power_screen_state(  573): [1,0,0,0]
11-09 22:53:11.327 I/screen_toggled(  573): 1
11-09 22:53:11.327 I/power_screen_broadcast_send(  573): 1
11-09 22:53:11.420 I/power_screen_broadcast_done(  573): [1,93,1]
11-09 22:53:16.352 I/power_sleep_requested(  573): 0
11-09 22:53:16.354 I/power_screen_state(  573): [0,3,0,0]
11-09 22:53:16.354 I/screen_toggled(  573): 0
11-09 22:53:16.354 I/power_screen_broadcast_send(  573): 1
11-09 22:53:16.528 I/power_screen_broadcast_done(  573): [0,174,1]
11-09 22:56:01.228 I/battery_level(  573): [84,4104,325]
11-09 22:57:22.631 I/power_screen_state(  573): [1,0,0,0]
11-09 22:57:22.631 I/screen_toggled(  573): 1
11-09 22:57:22.632 I/power_screen_broadcast_send(  573): 1
11-09 22:57:22.717 I/power_screen_broadcast_done(  573): [1,85,1]
11-09 22:57:27.656 I/power_sleep_requested(  573): 0
11-09 22:57:27.658 I/power_screen_state(  573): [0,3,0,0]
11-09 22:57:27.658 I/screen_toggled(  573): 0
11-09 22:57:27.658 I/power_screen_broadcast_send(  573): 1
11-09 22:57:27.837 I/power_screen_broadcast_done(  573): [0,179,1]
11-09 23:00:00.343 I/power_screen_state(  573): [1,0,0,0]
11-09 23:00:00.343 I/screen_toggled(  573): 1
11-09 23:00:00.344 I/power_screen_broadcast_send(  573): 1
11-09 23:00:00.648 I/power_screen_broadcast_done(  573): [1,304,1]
11-09 23:00:05.357 I/power_sleep_requested(  573): 0
11-09 23:00:05.359 I/power_screen_state(  573): [0,3,0,0]
11-09 23:00:05.359 I/screen_toggled(  573): 0
11-09 23:00:05.359 I/power_screen_broadcast_send(  573): 1
11-09 23:00:05.629 I/power_screen_broadcast_done(  573): [0,270,1]
11-09 23:00:47.006 I/power_screen_state(  573): [1,0,0,0]
11-09 23:00:47.006 I/screen_toggled(  573): 1
11-09 23:00:47.006 I/power_screen_broadcast_send(  573): 1
11-09 23:00:47.252 I/power_screen_broadcast_done(  573): [1,245,1]
11-09 23:00:52.033 I/power_sleep_requested(  573): 0
11-09 23:00:52.036 I/power_screen_state(  573): [0,3,0,0]
11-09 23:00:52.036 I/screen_toggled(  573): 0
11-09 23:00:52.036 I/power_screen_broadcast_send(  573): 1
11-09 23:00:52.234 I/power_screen_broadcast_done(  573): [0,198,1]
11-09 23:01:02.186 I/notification_cancel(  573): [10025,1225,com.google.android.apps.fitness,10436,NULL,0,0,64,8,NULL]
11-09 23:01:02.187 I/notification_cancel(  573): [10025,1225,com.google.android.apps.fitness,10436,NULL,0,0,64,8,NULL]
11-09 23:01:02.188 I/notification_cancel(  573): [10025,1225,com.google.android.apps.fitness,10436,NULL,0,0,64,8,NULL]
11-09 23:01:02.189 I/notification_cancel(  573): [10025,1225,com.google.android.apps.fitness,10436,NULL,0,0,64,8,NULL]
11-09 23:01:02.546 I/notification_enqueue(  573): [10025,1225,com.google.android.apps.fitness,1,NULL,0,Notification(pri=-1 contentView=null vibrate=null sound=null defaults=0x0 flags=0x0 color=0x00000000 vis=PRIVATE),1]
11-09 23:05:00.429 I/power_screen_state(  573): [1,0,0,0]
11-09 23:05:00.429 I/screen_toggled(  573): 1
11-09 23:05:00.432 I/power_screen_broadcast_send(  573): 1
11-09 23:05:00.863 I/power_screen_broadcast_done(  573): [1,431,1]
11-09 23:05:02.077 I/am_home_stack_moved(  573): [0,0,1,1,startingNewTask]
11-09 23:05:02.077 I/am_create_task(  573): [0,126]
11-09 23:05:02.077 I/am_create_activity(  573): [0,812249898,126,com.lge.wearable.chargingmode/.ChargingActivity,android.intent.action.MAIN,NULL,NULL,270532608]
11-09 23:05:02.078 I/wm_task_created(  573): [126,1]
11-09 23:05:02.078 I/wm_task_moved(  573): [126,1,0]
11-09 23:05:02.078 I/am_pause_activity(  573): [0,856648270,com.google.android.wearable.app/com.google.android.clockwork.home.HomeActivity]
11-09 23:05:02.082 I/am_home_stack_moved(  573): [0,0,1,1,startedActivity setFocusedActivity]
11-09 23:05:02.084 I/am_focused_activity(  573): [0,com.lge.wearable.chargingmode/.ChargingActivity]
11-09 23:05:02.085 I/am_on_paused_called(  735): [0,com.google.android.clockwork.home.HomeActivity]
11-09 23:05:02.105 I/am_restart_activity(  573): [0,812249898,126,com.lge.wearable.chargingmode/.ChargingActivity]
11-09 23:05:02.218 I/battery_discharge(  573): [14851918,94,84]
11-09 23:05:02.218 I/battery_status(  573): [3,2,1,2,Li-ion]
11-09 23:05:02.324 I/am_on_resume_called( 1273): [0,com.lge.wearable.chargingmode.ChargingActivity]
11-09 23:05:02.526 I/am_activity_launch_time(  573): [0,812249898,com.lge.wearable.chargingmode/.ChargingActivity,441,441]
11-09 23:05:02.605 I/notification_cancel(  573): [10011,774,com.google.android.gms,0,WiFiTimer,0,0,64,8,NULL]
11-09 23:05:03.969 I/battery_status(  573): [2,2,1,2,Li-ion]
11-09 23:05:11.737 I/auditd  ( 2926): type=1400 audit(0.0:4): avc: denied { getattr } for comm="ls" path="/persist" dev="mmcblk0p13" ino=2 scontext=u:r:shell:s0 tcontext=u:object_r:persist_file:s0 tclass=dir permissive=0
11-09 23:05:11.967 I/auditd  ( 2935): type=1400 audit(0.0:5): avc: denied { read } for comm="ls" name="/" dev="tmpfs" ino=7180 scontext=u:r:shell:s0 tcontext=u:object_r:device:s0 tclass=dir permissive=0
11-09 23:05:12.347 I/auditd  ( 2944): type=1400 audit(0.0:6): avc: denied { getattr } for comm="ls" path="/proc/sysrq-trigger" dev="proc" ino=4026534152 scontext=u:r:shell:s0 tcontext=u:object_r:proc_sysrq:s0 tclass=file permissive=0
11-09 23:05:24.448 I/battery_level(  573): [85,4230,338]
11-09 23:05:32.256 I/power_sleep_requested(  573): 0
11-09 23:05:32.257 I/power_screen_state(  573): [0,3,0,0]
11-09 23:05:32.257 I/screen_toggled(  573): 0
11-09 23:05:32.257 I/power_screen_broadcast_send(  573): 1
11-09 23:05:32.295 I/force_gc(  912): Binder
11-09 23:05:32.513 I/power_screen_broadcast_done(  573): [0,256,1]
11-09 23:05:38.484 I/netstats_mobile_sample(  573): [0,0,0,0,0,0,0,0,0,0,0,0,1447106738083]
11-09 23:05:38.484 I/netstats_wifi_sample(  573): [30320,127,31542,119,29186,99,29566,113,27110,93,29566,113,1447106738083]
11-09 23:05:38.498 I/netstats_mobile_sample(  573): [0,0,0,0,0,0,0,0,0,0,0,0,1447106738097]
11-09 23:05:38.498 I/netstats_wifi_sample(  573): [30320,127,31542,119,29186,99,29566,113,27110,93,29566,113,1447106738097]
11-09 23:05:38.534 I/notification_cancel(  573): [1000,573,android,106,CaptivePortal.Notification,0,0,0,8,NULL]
11-09 23:05:38.647 I/auditd  ( 3570): type=1400 audit(0.0:7): avc: denied { getattr } for comm="ls" path="/persist" dev="mmcblk0p13" ino=2 scontext=u:r:shell:s0 tcontext=u:object_r:persist_file:s0 tclass=dir permissive=0
11-09 23:05:38.845 I/notification_cancel_all(  573): [10010,670,com.android.providers.downloads,0,0,64,9,NULL]
11-09 23:05:39.067 I/auditd  ( 3582): type=1400 audit(0.0:8): avc: denied { read } for comm="ls" name="/" dev="tmpfs" ino=7180 scontext=u:r:shell:s0 tcontext=u:object_r:device:s0 tclass=dir permissive=0
11-09 23:05:39.497 I/auditd  ( 3594): type=1400 audit(0.0:9): avc: denied { getattr } for comm="ls" path="/proc/sysrq-trigger" dev="proc" ino=4026534152 scontext=u:r:shell:s0 tcontext=u:object_r:proc_sysrq:s0 tclass=file permissive=0
11-09 23:05:39.803 I/notification_cancel(  573): [10011,970,com.google.android.gms,2130837917,NULL,0,0,64,8,NULL]
11-09 23:05:39.803 I/notification_cancel(  573): [10011,970,com.google.android.gms,2130837918,NULL,0,0,64,8,NULL]
11-09 23:05:39.805 I/system_update(  970): [1536,0,0,NULL]
11-09 23:05:39.967 I/c2dm    (  824): [-2,NULL,1,1]
11-09 23:05:40.042 I/c2dm    (  824): [3,NULL,1,1]
11-09 23:05:40.067 I/gtalk_heartbeat_reset(  824): [66436,64.233.161.188:5228]
11-09 23:05:40.076 I/gtalk_connection(  824): 0
11-09 23:05:40.116 I/c2dm    (  824): [7,,1,1]
11-09 23:05:41.001 I/notification_cancel(  573): [10032,1404,com.ustwo.watchfaces.bits,10436,NULL,0,0,64,8,NULL]
11-09 23:05:41.187 I/force_gc(  865): Binder
11-09 23:05:41.534 I/c2dm    (  824): [-8,com.google.android.gms:,2,2]
11-09 23:05:41.581 I/c2dm    (  824): [-8,com.google.android.gms:,2,3]
11-09 23:05:41.598 I/c2dm    (  824): [-8,com.google.android.gms:,2,4]
11-09 23:05:43.039 I/c2dm    (  824): [8,com.google.android.gms:0:1447106742344315,2,4]
11-09 23:05:44.574 I/c2dm    (  824): [8,com.google.android.gms:0:1447106743516839,3,4]
11-09 23:05:44.671 I/c2dm    (  824): [8,com.google.android.gms:0:1447106743560366,4,4]
11-09 23:05:44.678 I/c2dm    (  824): [-8,com.google.android.gms:,5,5]
11-09 23:05:45.071 I/notification_enqueue(  573): [10004,735,com.google.android.wearable.app,962406116,now,0,Notification(pri=-2 contentView=null vibrate=null sound=null defaults=0x0 flags=0x100 color=0x00000000 sortKey=0000000003 vis=PRIVATE),1]
11-09 23:05:45.496 I/c2dm    (  824): [8,com.google.android.gms:0:1447106744622781,5,5]
11-09 23:05:45.548 I/notification_cancel(  573): [10025,1225,com.google.android.apps.fitness,10436,NULL,0,0,64,8,NULL]
11-09 23:05:45.566 I/notification_cancel(  573): [10025,1225,com.google.android.apps.fitness,10436,NULL,0,0,64,8,NULL]
11-09 23:05:45.572 I/notification_cancel(  573): [10025,1225,com.google.android.apps.fitness,10436,NULL,0,0,64,8,NULL]
11-09 23:05:45.575 I/notification_cancel(  573): [10025,1225,com.google.android.apps.fitness,10436,NULL,0,0,64,8,NULL]
11-09 23:05:45.578 I/notification_cancel(  573): [10025,1225,com.google.android.apps.fitness,10436,NULL,0,0,64,8,NULL]
11-09 23:05:45.590 I/notification_cancel(  573): [10025,1225,com.google.android.apps.fitness,10436,NULL,0,0,64,8,NULL]
11-09 23:05:45.606 I/notification_cancel(  573): [10025,1225,com.google.android.apps.fitness,10436,NULL,0,0,64,8,NULL]
11-09 23:05:45.626 I/notification_cancel(  573): [10025,1225,com.google.android.apps.fitness,10436,NULL,0,0,64,8,NULL]
11-09 23:06:36.334 I/battery_level(  573): [86,4257,346]
11-09 23:07:20.527 I/auditd  ( 6138): type=1400 audit(0.0:10): avc: denied { getattr } for comm="ls" path="/persist" dev="mmcblk0p13" ino=2 scontext=u:r:shell:s0 tcontext=u:object_r:persist_file:s0 tclass=dir permissive=0
11-09 23:07:20.767 I/auditd  ( 6147): type=1400 audit(0.0:11): avc: denied { read } for comm="ls" name="/" dev="tmpfs" ino=7180 scontext=u:r:shell:s0 tcontext=u:object_r:device:s0 tclass=dir permissive=0
11-09 23:07:21.157 I/auditd  ( 6156): type=1400 audit(0.0:12): avc: denied { getattr } for comm="ls" path="/proc/sysrq-trigger" dev="proc" ino=4026534152 scontext=u:r:shell:s0 tcontext=u:object_r:proc_sysrq:s0 tclass=file permissive=0
11-09 23:07:43.547 I/auditd  ( 6357): type=1400 audit(0.0:13): avc: denied { getattr } for comm="ls" path="/persist" dev="mmcblk0p13" ino=2 scontext=u:r:shell:s0 tcontext=u:object_r:persist_file:s0 tclass=dir permissive=0
11-09 23:07:43.797 I/auditd  ( 6366): type=1400 audit(0.0:14): avc: denied { read } for comm="ls" name="/" dev="tmpfs" ino=7180 scontext=u:r:shell:s0 tcontext=u:object_r:device:s0 tclass=dir permissive=0
11-09 23:07:48.225 I/battery_level(  573): [87,4272,341]
11-09 23:08:02.837 I/auditd  ( 7063): type=1400 audit(0.0:15): avc: denied { getattr } for comm="ls" path="/sys/devices/bt_rfkill.77/rfkill/rfkill0/state" dev="sysfs" ino=6442 scontext=u:r:shell:s0 tcontext=u:object_r:sysfs_bluetooth_writable:s0 tclass=file permissive=0
11-09 23:08:02.837 I/auditd  ( 7063): type=1400 audit(0.0:16): avc: denied { getattr } for comm="ls" path="/sys/devices/bt_rfkill.77/rfkill/rfkill0/type" dev="sysfs" ino=6439 scontext=u:r:shell:s0 tcontext=u:object_r:sysfs_bluetooth_writable:s0 tclass=file permissive=0
11-09 23:09:01.114 I/battery_level(  573): [88,4285,347]
11-09 23:10:15.010 I/battery_level(  573): [89,4294,349]
11-09 23:11:27.905 I/battery_level(  573): [90,4306,350]
11-09 23:12:40.791 I/battery_level(  573): [91,4320,352]
11-09 23:13:20.478 I/c2dm    (  824): [8,com.google.android.gms:0:1447107198547545,6,5]
11-09 23:14:02.145 I/battery_level(  573): [92,4336,354]
11-09 23:15:07.599 I/battery_level(  573): [93,4348,355]
11-09 23:15:18.017 I/auditd  (20148): type=1400 audit(0.0:17): avc: denied { read } for comm="ls" name="/" dev="pstore" ino=7283 scontext=u:r:shell:s0 tcontext=u:object_r:pstorefs:s0 tclass=dir permissive=0
11-09 23:15:27.037 I/auditd  (20508): type=1400 audit(0.0:18): avc: denied { getattr } for comm="ls" path="/sys/kernel/uevent_helper" dev="sysfs" ino=67 scontext=u:r:shell:s0 tcontext=u:object_r:usermodehelper:s0 tclass=file permissive=0
11-09 23:15:33.284 I/notification_cancel(  573): [10025,1225,com.google.android.apps.fitness,10436,NULL,0,0,64,8,NULL]
11-09 23:15:33.285 I/notification_cancel(  573): [10025,1225,com.google.android.apps.fitness,10436,NULL,0,0,64,8,NULL]
11-09 23:15:33.298 I/notification_cancel(  573): [10025,1225,com.google.android.apps.fitness,10436,NULL,0,0,64,8,NULL]
11-09 23:15:33.307 I/notification_cancel(  573): [10025,1225,com.google.android.apps.fitness,10436,NULL,0,0,64,8,NULL]
11-09 23:15:33.471 I/am_pause_activity(  573): [0,812249898,com.lge.wearable.chargingmode/.ChargingActivity]
11-09 23:15:33.479 I/am_on_paused_called( 1273): [0,com.lge.wearable.chargingmode.ChargingActivity]
11-09 23:15:33.514 I/am_focused_activity(  573): [0,com.lge.wearable.chargingmode/.ChargingActivity]
11-09 23:15:34.106 I/notification_enqueue(  573): [10025,1225,com.google.android.apps.fitness,1,NULL,0,Notification(pri=-1 contentView=null vibrate=null sound=null defaults=0x0 flags=0x0 color=0x00000000 vis=PRIVATE),1]
11-09 23:15:34.370 I/netstats_mobile_sample(  573): [0,0,0,0,0,0,0,0,0,0,0,0,1447107333969]
11-09 23:15:34.370 I/netstats_wifi_sample(  573): [60432,202,50267,203,59242,172,47059,195,57166,166,47059,195,1447107333969]
11-09 23:16:06.519 I/battery_level(  573): [94,4347,358]
11-09 23:16:41.947 I/auditd  (23438): type=1400 audit(0.0:19): avc: denied { getattr } for comm="ls" path="/sys/module/lowmemorykiller/parameters/adj" dev="sysfs" ino=5485 scontext=u:r:shell:s0 tcontext=u:object_r:sysfs_lowmemorykiller:s0 tclass=file permissive=0
11-09 23:16:41.947 I/auditd  (23438): type=1400 audit(0.0:20): avc: denied { getattr } for comm="ls" path="/sys/module/lowmemorykiller/parameters/cost" dev="sysfs" ino=5486 scontext=u:r:shell:s0 tcontext=u:object_r:sysfs_lowmemorykiller:s0 tclass=file permissive=0
11-09 23:16:41.947 I/auditd  (23438): type=1400 audit(0.0:21): avc: denied { getattr } for comm="ls" path="/sys/module/lowmemorykiller/parameters/debug_level" dev="sysfs" ino=5483 scontext=u:r:shell:s0 tcontext=u:object_r:sysfs_lowmemorykiller:s0 tclass=file permissive=0
11-09 23:16:41.947 I/auditd  (23438): type=1400 audit(0.0:22): avc: denied { getattr } for comm="ls" path="/sys/module/lowmemorykiller/parameters/lmk_fast_run" dev="sysfs" ino=5482 scontext=u:r:shell:s0 tcontext=u:object_r:sysfs_lowmemorykiller:s0 tclass=file permissive=0
11-09 23:16:41.947 I/auditd  (23438): type=1400 audit(0.0:23): avc: denied { getattr } for comm="ls" path="/sys/module/lowmemorykiller/parameters/minfree" dev="sysfs" ino=5484 scontext=u:r:shell:s0 tcontext=u:object_r:sysfs_lowmemorykiller:s0 tclass=file permissive=0
11-09 23:16:55.347 I/auditd  (23927): type=1400 audit(0.0:24): avc: denied { getattr } for comm="ls" path="/sys/power/wake_lock" dev="sysfs" ino=76 scontext=u:r:shell:s0 tcontext=u:object_r:sysfs_wake_lock:s0 tclass=file permissive=0
11-09 23:16:55.347 I/auditd  (23927): type=1400 audit(0.0:25): avc: denied { getattr } for comm="ls" path="/sys/power/wake_unlock" dev="sysfs" ino=77 scontext=u:r:shell:s0 tcontext=u:object_r:sysfs_wake_lock:s0 tclass=file permissive=0
11-09 23:17:38.404 I/battery_level(  573): [95,4346,350]
11-09 23:18:32.397 I/auditd  (23942): type=1400 audit(0.0:26): avc: denied { getattr } for comm="ls" path="/persist" dev="mmcblk0p13" ino=2 scontext=u:r:shell:s0 tcontext=u:object_r:persist_file:s0 tclass=dir permissive=0
11-09 23:18:32.637 I/auditd  (23951): type=1400 audit(0.0:27): avc: denied { read } for comm="ls" name="/" dev="tmpfs" ino=7180 scontext=u:r:shell:s0 tcontext=u:object_r:device:s0 tclass=dir permissive=0
11-09 23:18:39.487 I/auditd  (24016): type=1400 audit(0.0:28): avc: denied { getattr } for comm="ls" path="/system/bin/ClockworkProxy" dev="mmcblk0p19" ino=29 scontext=u:r:shell:s0 tcontext=u:object_r:clockwork_proxy_exec:s0 tclass=file permissive=0
11-09 23:18:39.497 I/auditd  (24016): type=1400 audit(0.0:29): avc: denied { getattr } for comm="ls" path="/system/bin/bootanimation" dev="mmcblk0p19" ino=41 scontext=u:r:shell:s0 tcontext=u:object_r:bootanim_exec:s0 tclass=file permissive=0
11-09 23:18:39.497 I/auditd  (24016): type=1400 audit(0.0:30): avc: denied { getattr } for comm="ls" path="/system/bin/clatd" dev="mmcblk0p19" ino=45 scontext=u:r:shell:s0 tcontext=u:object_r:clatd_exec:s0 tclass=file permissive=0
11-09 23:18:39.507 I/auditd  (24016): type=1400 audit(0.0:31): avc: denied { getattr } for comm="ls" path="/system/bin/debuggerd" dev="mmcblk0p19" ino=56 scontext=u:r:shell:s0 tcontext=u:object_r:debuggerd_exec:s0 tclass=file permissive=0
11-09 23:18:39.507 I/auditd  (24016): type=1400 audit(0.0:32): avc: denied { getattr } for comm="ls" path="/system/bin/dhcpcd" dev="mmcblk0p19" ino=60 scontext=u:r:shell:s0 tcontext=u:object_r:dhcp_exec:s0 tclass=file permissive=0
11-09 23:18:39.517 I/auditd  (24016): type=1400 audit(0.0:33): avc: denied { getattr } for comm="ls" path="/system/bin/dnsmasq" dev="mmcblk0p19" ino=62 scontext=u:r:shell:s0 tcontext=u:object_r:dnsmasq_exec:s0 tclass=file permissive=0
11-09 23:18:39.517 I/auditd  (24016): type=1400 audit(0.0:34): avc: denied { getattr } for comm="ls" path="/system/bin/dumpstate" dev="mmcblk0p19" ino=64 scontext=u:r:shell:s0 tcontext=u:object_r:dumpstate_exec:s0 tclass=file permissive=0
11-09 23:18:39.527 I/auditd  (24016): type=1400 audit(0.0:35): avc: denied { getattr } for comm="ls" path="/system/bin/install-recovery.sh" dev="mmcblk0p19" ino=76 scontext=u:r:shell:s0 tcontext=u:object_r:install_recovery_exec:s0 tclass=file permissive=0
